Criado como novo conjunto de dados;Amostra 006 por Analyst data segunda-feira, outubro 28 2024
cm-1;%T
3278,00;25,24
3277,00;25,23
3276,00;25,23
3275,00;25,22
3274,00;25,22
3273,00;25,21
3272,00;25,21
3271,00;25,20
3270,00;25,20
3269,00;25,19
3268,00;25,17
3267,00;25,17
3266,00;25,16
3265,00;25,15
3264,00;25,15
3263,00;25,14
3262,00;25,14
3261,00;25,13
3260,00;25,13
3259,00;25,13
3258,00;25,12
3257,00;25,12
3256,00;25,12
3255,00;25,11
3254,00;25,10
3253,00;25,09
3252,00;25,09
3251,00;25,08
3250,00;25,08
3249,00;25,08
3248,00;25,08
3247,00;25,08
3246,00;25,08
3245,00;25,07
3244,00;25,06
3243,00;25,05
3242,00;25,04
3241,00;25,04
3240,00;25,04
3239,00;25,04
3238,00;25,03
3237,00;25,03
3236,00;25,03
3235,00;25,03
3234,00;25,03
3233,00;25,03
3232,00;25,02
3231,00;25,01
3230,00;25,00
3229,00;24,99
3228,00;24,99
3227,00;24,98
3226,00;24,98
3225,00;24,98
3224,00;24,98
3223,00;24,98
3222,00;24,98
3221,00;24,98
3220,00;24,97
3219,00;24,97
3218,00;24,97
3217,00;24,97
3216,00;24,96
3215,00;24,96
3214,00;24,96
3213,00;24,95
3212,00;24,95
3211,00;24,95
3210,00;24,94
3209,00;24,94
3208,00;24,94
3207,00;24,94
3206,00;24,94
3205,00;24,94
3204,00;24,94
3203,00;24,94
3202,00;24,94
3201,00;24,94
3200,00;24,94
3199,00;24,94
3198,00;24,93
3197,00;24,93
3196,00;24,93
3195,00;24,93
3194,00;24,93
3193,00;24,93
3192,00;24,93
3191,00;24,93
3190,00;24,94
3189,00;24,94
3188,00;24,94
3187,00;24,93
3186,00;24,93
3185,00;24,93
3184,00;24,93
3183,00;24,93
3182,00;24,93
3181,00;24,93
3180,00;24,93
3179,00;24,93
3178,00;24,93
3177,00;24,93
3176,00;24,93
3175,00;24,93
3174,00;24,93
3173,00;24,93
3172,00;24,93
3171,00;24,93
3170,00;24,94
3169,00;24,94
3168,00;24,94
3167,00;24,94
3166,00;24,94
3165,00;24,94
3164,00;24,94
3163,00;24,94
3162,00;24,94
3161,00;24,95
3160,00;24,95
3159,00;24,95
3158,00;24,95
3157,00;24,96
3156,00;24,96
3155,00;24,97
3154,00;24,97
3153,00;24,98
3152,00;24,98
3151,00;24,97
3150,00;24,97
3149,00;24,96
3148,00;24,96
3147,00;24,96
3146,00;24,96
3145,00;24,96
3144,00;24,96
3143,00;24,96
3142,00;24,97
3141,00;24,98
3140,00;24,98
3139,00;24,98
3138,00;24,98
3137,00;24,97
3136,00;24,97
3135,00;24,96
3134,00;24,96
3133,00;24,97
3132,00;24,97
3131,00;24,97
3130,00;24,97
3129,00;24,97
3128,00;24,97
3127,00;24,96
3126,00;24,96
3125,00;24,97
3124,00;24,97
3123,00;24,98
3122,00;24,98
3121,00;24,99
3120,00;24,99
3119,00;24,99
3118,00;24,99
3117,00;24,99
3116,00;24,99
3115,00;24,98
3114,00;24,97
3113,00;24,97
3112,00;24,96
3111,00;24,97
3110,00;24,97
3109,00;24,97
3108,00;24,97
3107,00;24,97
3106,00;24,96
3105,00;24,95
3104,00;24,95
3103,00;24,96
3102,00;24,96
3101,00;24,96
3100,00;24,96
3099,00;24,96
3098,00;24,95
3097,00;24,94
3096,00;24,94
3095,00;24,94
3094,00;24,94
3093,00;24,94
3092,00;24,95
3091,00;24,95
3090,00;24,95
3089,00;24,95
3088,00;24,95
3087,00;24,95
3086,00;24,95
3085,00;24,95
3084,00;24,95
3083,00;24,95
3082,00;24,95
3081,00;24,95
3080,00;24,94
3079,00;24,94
3078,00;24,93
3077,00;24,92
3076,00;24,91
3075,00;24,91
3074,00;24,91
3073,00;24,91
3072,00;24,91
3071,00;24,91
3070,00;24,91
3069,00;24,92
3068,00;24,92
3067,00;24,92
3066,00;24,91
3065,00;24,91
3064,00;24,90
3063,00;24,89
3062,00;24,89
3061,00;24,89
3060,00;24,89
3059,00;24,90
3058,00;24,90
3057,00;24,90
3056,00;24,90
3055,00;24,90
3054,00;24,90
3053,00;24,90
3052,00;24,90
3051,00;24,90
3050,00;24,90
3049,00;24,90
3048,00;24,90
3047,00;24,90
3046,00;24,91
3045,00;24,91
3044,00;24,92
3043,00;24,92
3042,00;24,92
3041,00;24,92
3040,00;24,91
3039,00;24,91
3038,00;24,91
3037,00;24,91
3036,00;24,92
3035,00;24,92
3034,00;24,92
3033,00;24,92
3032,00;24,92
3031,00;24,91
3030,00;24,91
3029,00;24,91
3028,00;24,91
3027,00;24,92
3026,00;24,92
3025,00;24,92
3024,00;24,93
3023,00;24,93
3022,00;24,93
3021,00;24,93
3020,00;24,94
3019,00;24,94
3018,00;24,95
3017,00;24,96
3016,00;24,96
3015,00;24,96
3014,00;24,96
3013,00;24,96
3012,00;24,96
3011,00;24,96
3010,00;24,95
3009,00;24,95
3008,00;24,95
3007,00;24,95
3006,00;24,95
3005,00;24,96
3004,00;24,96
3003,00;24,96
3002,00;24,96
3001,00;24,97
3000,00;24,97
2999,00;24,98
2998,00;24,98
2997,00;24,98
2996,00;24,98
2995,00;24,98
2994,00;24,99
2993,00;24,99
2992,00;24,99
2991,00;24,99
2990,00;24,99
2989,00;24,98
2988,00;24,98
2987,00;24,98
2986,00;24,98
2985,00;24,99
2984,00;24,99
2983,00;25,00
2982,00;25,00
2981,00;25,01
2980,00;25,01
2979,00;25,00
2978,00;25,00
2977,00;25,00
2976,00;25,00
2975,00;25,00
2974,00;25,00
2973,00;24,99
2972,00;24,99
2971,00;24,98
2970,00;24,98
2969,00;24,97
2968,00;24,97
2967,00;24,96
2966,00;24,96
2965,00;24,95
2964,00;24,95
2963,00;24,94
2962,00;24,93
2961,00;24,92
2960,00;24,91
2959,00;24,90
2958,00;24,89
2957,00;24,88
2956,00;24,88
2955,00;24,87
2954,00;24,87
2953,00;24,87
2952,00;24,86
2951,00;24,86
2950,00;24,86
2949,00;24,86
2948,00;24,86
2947,00;24,87
2946,00;24,87
2945,00;24,87
2944,00;24,87
2943,00;24,87
2942,00;24,87
2941,00;24,87
2940,00;24,87
2939,00;24,87
2938,00;24,87
2937,00;24,88
2936,00;24,87
2935,00;24,87
2934,00;24,87
2933,00;24,87
2932,00;24,87
2931,00;24,87
2930,00;24,86
2929,00;24,85
2928,00;24,83
2927,00;24,81
2926,00;24,79
2925,00;24,77
2924,00;24,74
2923,00;24,72
2922,00;24,69
2921,00;24,66
2920,00;24,64
2919,00;24,61
2918,00;24,60
2917,00;24,58
2916,00;24,57
2915,00;24,57
2914,00;24,57
2913,00;24,56
2912,00;24,56
2911,00;24,56
2910,00;24,56
2909,00;24,56
2908,00;24,56
2907,00;24,57
2906,00;24,58
2905,00;24,60
2904,00;24,61
2903,00;24,63
2902,00;24,64
2901,00;24,65
2900,00;24,67
2899,00;24,69
2898,00;24,70
2897,00;24,72
2896,00;24,74
2895,00;24,75
2894,00;24,76
2893,00;24,76
2892,00;24,77
2891,00;24,78
2890,00;24,78
2889,00;24,79
2888,00;24,80
2887,00;24,81
2886,00;24,81
2885,00;24,82
2884,00;24,83
2883,00;24,83
2882,00;24,84
2881,00;24,84
2880,00;24,85
2879,00;24,85
2878,00;24,86
2877,00;24,86
2876,00;24,87
2875,00;24,88
2874,00;24,89
2873,00;24,89
2872,00;24,89
2871,00;24,88
2870,00;24,88
2869,00;24,88
2868,00;24,88
2867,00;24,88
2866,00;24,88
2865,00;24,88
2864,00;24,88
2863,00;24,88
2862,00;24,88
2861,00;24,88
2860,00;24,88
2859,00;24,88
2858,00;24,87
2857,00;24,87
2856,00;24,86
2855,00;24,85
2854,00;24,84
2853,00;24,84
2852,00;24,83
2851,00;24,83
2850,00;24,83
2849,00;24,82
2848,00;24,82
2847,00;24,82
2846,00;24,82
2845,00;24,82
2844,00;24,82
2843,00;24,83
2842,00;24,83
2841,00;24,84
2840,00;24,86
2839,00;24,87
2838,00;24,88
2837,00;24,89
2836,00;24,89
2835,00;24,90
2834,00;24,91
2833,00;24,92
2832,00;24,93
2831,00;24,94
2830,00;24,95
2829,00;24,95
2828,00;24,96
2827,00;24,97
2826,00;24,98
2825,00;24,99
2824,00;24,99
