Criado como novo conjunto de dados;Amostra 001 por Analyst data segunda-feira, outubro 28 2024
cm-1;%T
3044,00;25,82
3043,00;26,05
3042,00;26,26
3041,00;26,42
3040,00;26,53
3039,00;26,60
3038,00;26,62
3037,00;26,60
3036,00;26,54
3035,00;26,42
3034,00;26,25
3033,00;26,04
3032,00;25,79
3031,00;25,52
3030,00;25,24
3029,00;24,96
3028,00;24,70
3027,00;24,47
3026,00;24,27
3025,00;24,11
3024,00;23,99
3023,00;23,93
3022,00;23,93
3021,00;23,99
3020,00;24,11
3019,00;24,28
3018,00;24,49
3017,00;24,73
3016,00;24,99
3015,00;25,27
3014,00;25,54
3013,00;25,80
3012,00;26,04
3011,00;26,25
3010,00;26,42
3009,00;26,54
3008,00;26,63
3007,00;26,67
3006,00;26,65
3005,00;26,59
3004,00;26,48
3003,00;26,32
3002,00;26,12
3001,00;25,89
3000,00;25,64
2999,00;25,38
2998,00;25,11
2997,00;24,85
2996,00;24,60
2995,00;24,39
2994,00;24,22
2993,00;24,09
2992,00;24,01
2991,00;23,98
2990,00;24,02
2989,00;24,11
2988,00;24,26
2987,00;24,45
2986,00;24,68
2985,00;24,94
2984,00;25,22
2983,00;25,49
2982,00;25,77
2981,00;26,02
2980,00;26,24
2979,00;26,43
2978,00;26,58
2977,00;26,68
2976,00;26,74
2975,00;26,74
2974,00;26,69
2973,00;26,59
2972,00;26,44
2971,00;26,25
2970,00;26,02
2969,00;25,78
2968,00;25,51
2967,00;25,24
2966,00;24,98
2965,00;24,72
2964,00;24,49
2963,00;24,30
2962,00;24,14
2961,00;24,04
2960,00;23,99
2959,00;24,01
2958,00;24,08
2957,00;24,21
2956,00;24,39
2955,00;24,61
2954,00;24,86
2953,00;25,13
2952,00;25,40
2951,00;25,67
2950,00;25,92
2949,00;26,16
2948,00;26,37
2947,00;26,54
2946,00;26,66
2945,00;26,73
2944,00;26,75
2943,00;26,71
2942,00;26,62
2941,00;26,49
2940,00;26,32
2939,00;26,12
2938,00;25,88
2937,00;25,62
2936,00;25,35
2935,00;25,08
2934,00;24,83
2933,00;24,59
2932,00;24,39
2931,00;24,23
2930,00;24,12
2929,00;24,05
2928,00;24,04
2927,00;24,10
2926,00;24,20
2925,00;24,36
2924,00;24,56
2923,00;24,78
2922,00;25,04
2921,00;25,30
2920,00;25,57
2919,00;25,82
2918,00;26,06
2917,00;26,27
2916,00;26,45
2915,00;26,58
2914,00;26,66
2913,00;26,70
2912,00;26,67
2911,00;26,60
2910,00;26,49
2909,00;26,33
2908,00;26,13
2907,00;25,91
2906,00;25,66
2905,00;25,39
2904,00;25,13
2903,00;24,87
2902,00;24,63
2901,00;24,42
2900,00;24,25
2899,00;24,13
2898,00;24,06
2897,00;24,05
2896,00;24,09
2895,00;24,18
2894,00;24,33
2893,00;24,52
2892,00;24,76
2891,00;25,01
2890,00;25,29
2889,00;25,56
2888,00;25,83
2887,00;26,09
2886,00;26,31
2885,00;26,50
2884,00;26,65
2883,00;26,75
2882,00;26,81
2881,00;26,81
2880,00;26,76
2879,00;26,66
2878,00;26,52
2877,00;26,33
2876,00;26,12
2875,00;25,87
2874,00;25,61
2873,00;25,33
2872,00;25,06
2871,00;24,80
2870,00;24,58
2869,00;24,39
2868,00;24,26
2867,00;24,17
2866,00;24,13
2865,00;24,16
2864,00;24,24
2863,00;24,37
2862,00;24,56
2861,00;24,78
2860,00;25,03
2859,00;25,30
2858,00;25,57
2857,00;25,83
2856,00;26,08
2855,00;26,31
2854,00;26,51
2853,00;26,66
2852,00;26,77
2851,00;26,84
2850,00;26,85
2849,00;26,81
2848,00;26,72
2847,00;26,58
2846,00;26,40
2845,00;26,19
2844,00;25,95
2843,00;25,70
2842,00;25,43
2841,00;25,17
2840,00;24,92
2839,00;24,69
2838,00;24,49
2837,00;24,33
2836,00;24,22
2835,00;24,18
2834,00;24,18
2833,00;24,25
2832,00;24,37
2831,00;24,53
2830,00;24,74
2829,00;24,99
2828,00;25,25
2827,00;25,53
2826,00;25,81
2825,00;26,07
2824,00;26,32
2823,00;26,53
2822,00;26,71
2821,00;26,84
2820,00;26,92
2819,00;26,96
2818,00;26,94
2817,00;26,87
2816,00;26,75
2815,00;26,59
2814,00;26,38
2813,00;26,15
2812,00;25,90
2811,00;25,63
2810,00;25,37
2809,00;25,10
2808,00;24,86
2807,00;24,65
2806,00;24,48
2805,00;24,35
2804,00;24,28
2803,00;24,27
2802,00;24,32
2801,00;24,42
2800,00;24,58
2799,00;24,77
2798,00;25,00
2797,00;25,26
2796,00;25,53
2795,00;25,80
2794,00;26,07
2793,00;26,33
2792,00;26,55
2791,00;26,74
2790,00;26,89
2789,00;26,99
2788,00;27,04
2787,00;27,03
2786,00;26,98
2785,00;26,87
2784,00;26,72
2783,00;26,53
2782,00;26,31
2781,00;26,06
2780,00;25,79
2779,00;25,52
2778,00;25,26
2777,00;25,01
2776,00;24,79
2775,00;24,60
2774,00;24,46
2773,00;24,37
2772,00;24,34
2771,00;24,37
2770,00;24,45
2769,00;24,59
2768,00;24,77
2767,00;24,99
2766,00;25,24
2765,00;25,51
2764,00;25,78
2763,00;26,05
2762,00;26,31
2761,00;26,54
2760,00;26,74
2759,00;26,91
2758,00;27,02
2757,00;27,09
2756,00;27,10
2755,00;27,06
2754,00;26,97
2753,00;26,84
2752,00;26,66
2751,00;26,45
2750,00;26,21
2749,00;25,94
2748,00;25,67
2747,00;25,40
2746,00;25,14
2745,00;24,90
2744,00;24,71
2743,00;24,55
2742,00;24,45
2741,00;24,40
2740,00;24,41
2739,00;24,47
2738,00;24,59
2737,00;24,76
2736,00;24,97
2735,00;25,22
2734,00;25,48
2733,00;25,75
2732,00;26,03
2731,00;26,29
2730,00;26,53
2729,00;26,75
2728,00;26,93
2727,00;27,06
2726,00;27,14
2725,00;27,16
2724,00;27,14
2723,00;27,06
2722,00;26,94
2721,00;26,77
2720,00;26,57
2719,00;26,33
2718,00;26,07
2717,00;25,80
2716,00;25,53
2715,00;25,27
2714,00;25,02
2713,00;24,82
2712,00;24,65
2711,00;24,53
2710,00;24,46
2709,00;24,45
2708,00;24,49
2707,00;24,60
2706,00;24,75
2705,00;24,95
2704,00;25,18
2703,00;25,44
2702,00;25,71
2701,00;25,99
2700,00;26,25
2699,00;26,50
2698,00;26,72
2697,00;26,91
2696,00;27,05
2695,00;27,15
2694,00;27,20
2693,00;27,19
2692,00;27,14
2691,00;27,03
2690,00;26,87
2689,00;26,68
2688,00;26,45
2687,00;26,20
2686,00;25,93
2685,00;25,66
2684,00;25,39
2683,00;25,15
2682,00;24,93
2681,00;24,74
2680,00;24,61
2679,00;24,52
2678,00;24,49
2677,00;24,51
2676,00;24,60
2675,00;24,73
2674,00;24,92
2673,00;25,14
2672,00;25,39
2671,00;25,66
2670,00;25,94
2669,00;26,21
2668,00;26,47
2667,00;26,70
2666,00;26,90
2665,00;27,05
2664,00;27,17
2663,00;27,23
2662,00;27,25
2661,00;27,22
2660,00;27,13
2659,00;27,00
2658,00;26,82
2657,00;26,60
2656,00;26,36
2655,00;26,10
2654,00;25,83
2653,00;25,57
2652,00;25,31
2651,00;25,09
2650,00;24,89
2649,00;24,74
2648,00;24,63
2647,00;24,58
2646,00;24,60
2645,00;24,67
2644,00;24,79
2643,00;24,96
2642,00;25,18
2641,00;25,42
2640,00;25,69
2639,00;25,97
2638,00;26,24
2637,00;26,50
2636,00;26,75
2635,00;26,96
2634,00;27,13
2633,00;27,26
2632,00;27,35
2631,00;27,38
2630,00;27,35
2629,00;27,28
2628,00;27,15
2627,00;26,98
2626,00;26,78
2625,00;26,54
2624,00;26,28
2623,00;26,01
2622,00;25,74
2621,00;25,47
2620,00;25,23
2619,00;25,02
2618,00;24,85
2617,00;24,73
2616,00;24,67
2615,00;24,66
2614,00;24,71
2613,00;24,81
2612,00;24,97
2611,00;25,17
2610,00;25,40
2609,00;25,66
2608,00;25,93
2607,00;26,21
2606,00;26,48
2605,00;26,73
2604,00;26,95
2603,00;27,13
2602,00;27,28
2601,00;27,37
2600,00;27,41
2599,00;27,40
2598,00;27,35
2597,00;27,24
2596,00;27,09
2595,00;26,90
2594,00;26,67
2593,00;26,41
2592,00;26,14
2591,00;25,86
2590,00;25,60
2589,00;25,34
2588,00;25,12
2587,00;24,93
2586,00;24,80
2585,00;24,72
2584,00;24,69
2583,00;24,73
2582,00;24,81
2581,00;24,95
2580,00;25,14
2579,00;25,36
2578,00;25,61
2577,00;25,88
2576,00;26,16
2575,00;26,43
2574,00;26,69
2573,00;26,92
2572,00;27,12
2571,00;27,27
2570,00;27,38
2569,00;27,44
2568,00;27,44
2567,00;27,40
2566,00;27,30
2565,00;27,16
2564,00;26,97
2563,00;26,75
2562,00;26,51
2561,00;26,24
2560,00;25,97
2559,00;25,70
2558,00;25,45
2557,00;25,21
2556,00;25,02
2555,00;24,86
2554,00;24,76
2553,00;24,72
2552,00;24,73
2551,00;24,80
2550,00;24,93
2549,00;25,10
2548,00;25,31
2547,00;25,55
2546,00;25,81
2545,00;26,09
2544,00;26,36
2543,00;26,62
2542,00;26,87
2541,00;27,07
2540,00;27,24
2539,00;27,36
2538,00;27,44
2537,00;27,47
2536,00;27,44
2535,00;27,36
2534,00;27,23
2533,00;27,05
2532,00;26,84
2531,00;26,60
2530,00;26,34
2529,00;26,07
2528,00;25,79
2527,00;25,53
2526,00;25,29
2525,00;25,08
2524,00;24,91
2523,00;24,80
2522,00;24,73
2521,00;24,73
2520,00;24,78
2519,00;24,89
2518,00;25,05
2517,00;25,25
2516,00;25,48
2515,00;25,74
2514,00;26,01
2513,00;26,29
2512,00;26,55
2511,00;26,80
2510,00;27,01
2509,00;27,19
2508,00;27,33
2507,00;27,42
2506,00;27,46
2505,00;27,45
2504,00;27,39
2503,00;27,27
2502,00;27,12
2501,00;26,92
2500,00;26,68
2499,00;26,43
2498,00;26,15
2497,00;25,88
2496,00;25,61
2495,00;25,37
2494,00;25,15
2493,00;24,98
2492,00;24,84
2491,00;24,76
2490,00;24,74
2489,00;24,77
2488,00;24,86
2487,00;25,00
2486,00;25,18
2485,00;25,41
2484,00;25,66
2483,00;25,93
2482,00;26,21
2481,00;26,48
2480,00;26,73
2479,00;26,95
2478,00;27,14
2477,00;27,30
2476,00;27,40
2475,00;27,45
2474,00;27,46
2473,00;27,41
2472,00;27,31
2471,00;27,16
2470,00;26,98
2469,00;26,76
