Criado como novo conjunto de dados;Amostra 000 por Analyst data segunda-feira, outubro 28 2024
cm-1;%T
3141,00;11,80
3140,00;11,80
3139,00;11,81
3138,00;11,81
3137,00;11,80
3136,00;11,80
3135,00;11,79
3134,00;11,78
3133,00;11,78
3132,00;11,78
3131,00;11,78
3130,00;11,79
3129,00;11,79
3128,00;11,79
3127,00;11,79
3126,00;11,79
3125,00;11,79
3124,00;11,79
3123,00;11,80
3122,00;11,80
3121,00;11,81
3120,00;11,81
3119,00;11,82
3118,00;11,82
3117,00;11,82
3116,00;11,81
3115,00;11,81
3114,00;11,80
3113,00;11,79
3112,00;11,79
3111,00;11,79
3110,00;11,79
3109,00;11,80
3108,00;11,79
3107,00;11,79
3106,00;11,78
3105,00;11,78
3104,00;11,77
3103,00;11,78
3102,00;11,78
3101,00;11,78
3100,00;11,78
3099,00;11,78
3098,00;11,78
3097,00;11,77
3096,00;11,77
3095,00;11,77
3094,00;11,77
3093,00;11,77
3092,00;11,77
3091,00;11,78
3090,00;11,78
3089,00;11,79
3088,00;11,79
3087,00;11,79
3086,00;11,79
3085,00;11,79
3084,00;11,79
3083,00;11,79
3082,00;11,79
3081,00;11,80
3080,00;11,80
3079,00;11,80
3078,00;11,79
3077,00;11,78
3076,00;11,78
3075,00;11,77
3074,00;11,76
3073,00;11,76
3072,00;11,76
3071,00;11,76
3070,00;11,77
3069,00;11,78
3068,00;11,79
3067,00;11,78
3066,00;11,78
3065,00;11,77
3064,00;11,76
3063,00;11,75
3062,00;11,75
3061,00;11,75
3060,00;11,75
3059,00;11,75
3058,00;11,76
3057,00;11,76
3056,00;11,76
3055,00;11,76
3054,00;11,76
3053,00;11,76
3052,00;11,76
3051,00;11,76
3050,00;11,76
3049,00;11,76
3048,00;11,76
3047,00;11,76
3046,00;11,76
3045,00;11,77
3044,00;11,77
3043,00;11,78
3042,00;11,78
3041,00;11,77
3040,00;11,77
3039,00;11,76
3038,00;11,76
3037,00;11,76
3036,00;11,76
3035,00;11,77
3034,00;11,77
3033,00;11,77
3032,00;11,76
3031,00;11,75
3030,00;11,75
3029,00;11,74
3028,00;11,74
3027,00;11,74
3026,00;11,75
3025,00;11,75
3024,00;11,75
3023,00;11,75
3022,00;11,75
3021,00;11,75
3020,00;11,76
3019,00;11,76
3018,00;11,77
3017,00;11,77
3016,00;11,77
3015,00;11,77
3014,00;11,78
3013,00;11,77
3012,00;11,77
3011,00;11,77
3010,00;11,76
3009,00;11,75
3008,00;11,75
3007,00;11,74
3006,00;11,74
3005,00;11,74
3004,00;11,74
3003,00;11,74
3002,00;11,74
3001,00;11,75
3000,00;11,75
2999,00;11,76
2998,00;11,76
2997,00;11,76
2996,00;11,76
2995,00;11,76
2994,00;11,76
2993,00;11,76
2992,00;11,76
2991,00;11,75
2990,00;11,75
2989,00;11,74
2988,00;11,74
2987,00;11,74
2986,00;11,74
2985,00;11,74
2984,00;11,75
2983,00;11,75
2982,00;11,76
2981,00;11,76
2980,00;11,76
2979,00;11,76
2978,00;11,76
2977,00;11,76
2976,00;11,75
2975,00;11,75
2974,00;11,75
2973,00;11,75
2972,00;11,74
2971,00;11,74
2970,00;11,73
2969,00;11,73
2968,00;11,73
2967,00;11,72
2966,00;11,72
2965,00;11,72
2964,00;11,71
2963,00;11,71
2962,00;11,71
2961,00;11,70
2960,00;11,69
2959,00;11,68
2958,00;11,68
2957,00;11,67
2956,00;11,67
2955,00;11,67
2954,00;11,68
2953,00;11,68
2952,00;11,68
2951,00;11,67
2950,00;11,67
2949,00;11,67
2948,00;11,68
2947,00;11,68
2946,00;11,69
2945,00;11,69
2944,00;11,69
2943,00;11,68
2942,00;11,68
2941,00;11,67
2940,00;11,67
2939,00;11,67
2938,00;11,67
2937,00;11,67
2936,00;11,66
2935,00;11,66
2934,00;11,66
2933,00;11,66
2932,00;11,66
2931,00;11,66
2930,00;11,66
2929,00;11,65
2928,00;11,64
2927,00;11,63
2926,00;11,62
2925,00;11,60
2924,00;11,59
2923,00;11,58
2922,00;11,57
2921,00;11,56
2920,00;11,56
2919,00;11,55
2918,00;11,55
2917,00;11,55
2916,00;11,55
2915,00;11,55
2914,00;11,55
2913,00;11,55
2912,00;11,55
2911,00;11,54
2910,00;11,54
2909,00;11,54
2908,00;11,55
2907,00;11,55
2906,00;11,55
2905,00;11,56
2904,00;11,57
2903,00;11,57
2902,00;11,57
2901,00;11,58
2900,00;11,58
2899,00;11,59
2898,00;11,59
2897,00;11,60
2896,00;11,61
2895,00;11,61
2894,00;11,61
2893,00;11,61
2892,00;11,61
2891,00;11,61
2890,00;11,62
2889,00;11,62
2888,00;11,62
2887,00;11,63
2886,00;11,63
2885,00;11,63
2884,00;11,63
2883,00;11,64
2882,00;11,64
2881,00;11,64
2880,00;11,64
2879,00;11,64
2878,00;11,65
2877,00;11,65
2876,00;11,66
2875,00;11,66
2874,00;11,66
2873,00;11,67
2872,00;11,66
2871,00;11,66
2870,00;11,65
2869,00;11,65
2868,00;11,65
2867,00;11,65
2866,00;11,65
2865,00;11,65
2864,00;11,65
2863,00;11,65
2862,00;11,65
2861,00;11,65
2860,00;11,65
2859,00;11,65
2858,00;11,65
2857,00;11,64
2856,00;11,64
2855,00;11,63
2854,00;11,63
2853,00;11,62
2852,00;11,62
2851,00;11,62
2850,00;11,62
2849,00;11,61
2848,00;11,61
2847,00;11,61
2846,00;11,61
2845,00;11,61
2844,00;11,61
2843,00;11,62
2842,00;11,62
2841,00;11,63
2840,00;11,64
2839,00;11,65
2838,00;11,65
2837,00;11,66
2836,00;11,66
2835,00;11,66
2834,00;11,66
2833,00;11,66
2832,00;11,67
2831,00;11,67
2830,00;11,67
2829,00;11,67
2828,00;11,68
2827,00;11,68
2826,00;11,68
2825,00;11,69
2824,00;11,69
2823,00;11,69
2822,00;11,70
2821,00;11,70
2820,00;11,70
2819,00;11,70
2818,00;11,70
2817,00;11,70
2816,00;11,70
2815,00;11,70
2814,00;11,70
2813,00;11,71
2812,00;11,71
2811,00;11,72
2810,00;11,72
2809,00;11,72
2808,00;11,72
2807,00;11,71
2806,00;11,71
2805,00;11,71
2804,00;11,72
2803,00;11,72
2802,00;11,72
2801,00;11,72
2800,00;11,73
2799,00;11,73
2798,00;11,73
2797,00;11,73
2796,00;11,73
2795,00;11,73
2794,00;11,73
2793,00;11,74
2792,00;11,74
2791,00;11,74
2790,00;11,74
2789,00;11,74
2788,00;11,74
2787,00;11,74
2786,00;11,74
2785,00;11,74
2784,00;11,74
2783,00;11,74
2782,00;11,74
2781,00;11,74
2780,00;11,74
2779,00;11,74
2778,00;11,74
2777,00;11,74
2776,00;11,75
2775,00;11,75
2774,00;11,75
2773,00;11,75
2772,00;11,75
2771,00;11,75
2770,00;11,75
2769,00;11,74
2768,00;11,74
2767,00;11,75
2766,00;11,75
2765,00;11,75
2764,00;11,75
2763,00;11,75
2762,00;11,75
2761,00;11,76
2760,00;11,76
2759,00;11,76
2758,00;11,76
2757,00;11,76
2756,00;11,76
2755,00;11,76
2754,00;11,76
2753,00;11,76
2752,00;11,76
2751,00;11,76
2750,00;11,77
2749,00;11,77
2748,00;11,77
2747,00;11,77
2746,00;11,77
2745,00;11,76
2744,00;11,76
2743,00;11,76
2742,00;11,76
2741,00;11,76
2740,00;11,76
2739,00;11,76
2738,00;11,76
2737,00;11,77
2736,00;11,77
2735,00;11,77
2734,00;11,77
2733,00;11,77
2732,00;11,77
2731,00;11,77
2730,00;11,77
2729,00;11,77
2728,00;11,77
2727,00;11,78
2726,00;11,78
2725,00;11,78
2724,00;11,78
2723,00;11,78
2722,00;11,78
2721,00;11,78
2720,00;11,78
2719,00;11,78
2718,00;11,78
2717,00;11,78
2716,00;11,78
2715,00;11,78
2714,00;11,78
2713,00;11,78
2712,00;11,78
2711,00;11,78
2710,00;11,78
2709,00;11,78
2708,00;11,78
2707,00;11,78
2706,00;11,78
2705,00;11,78
2704,00;11,78
2703,00;11,78
2702,00;11,78
2701,00;11,78
2700,00;11,78
2699,00;11,78
2698,00;11,78
2697,00;11,78
2696,00;11,78
2695,00;11,78
2694,00;11,78
2693,00;11,78
2692,00;11,78
2691,00;11,78
2690,00;11,78
2689,00;11,78
2688,00;11,78
2687,00;11,78
2686,00;11,78
2685,00;11,78
2684,00;11,78
2683,00;11,78
2682,00;11,78
2681,00;11,79
2680,00;11,79
2679,00;11,79
